Sentiment,tweet
0,Waiting for my babe to get home from work ... I know he has had a long day  ....
1,http://twitpic.com/7h7rg - my tattoo - finally got it 
1,my new id when get kicked off twitter lol (apparently i'm a spammer *gasp) will be -- myleftpinky - if it's not already taken 
0,@morganjmontgom she just lost her womanhood yesterday-she is so sad looking with her cone on her head 
1,"Is driving down the interstate with P. Shane on low fuel and neither of us have any money, so we are praying they make it home "
0,ugh stupid car 
1,yayyyy sushi lunches are just so awesome  im happy now
1,@lokison Cool. You're the best. 
0,feel determined to get releases again i regret falling off after second day 
0,@RobertF3 correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin.  All better now! Hahaha
0,officially a member of NMBC! Unfortunately I won't be there again until Sept 
0,#dontyouhate when you get a hair do and 5 min later the rain starts?! that just happened to me 
1,playing with my niece who loves her b-day toys 
0,Up 3d was sold out  Up 2d ca sera !!
1,One week of my &quot;sabbatical&quot;. Hoping to have some sick stuff to take back to my producer.  New version of &quot;Here&quot; to come soon.
1,"When the devil starts messing, God starts blessing. "
1,Link: The Birdman. I want hair that awesome.  http://tumblr.com/xh51vn4w0
0,@MFJew nah.we dont drink oj this late in cali..id send the real oj your way....but.....oj simpson got life..  
0,I think Im just gonna let it go...why put everyone through this? Why put myself through this? It probably wouldnt work out anyway... 
1,@Blondore very pretty indeed!  Now do you have the barbie car and house and Ken... 
1,@fearstrikes You're very welcome  Those are the addicting ones. Should keep you busy for months!
0,couldn't get shit done today ~ i'm so screwed 
1,SUMMER is FINNALY here!!!! 
0,i don't feel good 
0,@cloudave  I am at the airport with flight delayed by 3+ hours. Not happy 
0,@robinkurz I know! And you were lookin after joe. ::sigh:: you shouldn't have let him walk away. The bastard 
1,is thinking barcelona is looking attractive for the muse gig!! 
1,"@Gaelicwolf he's no Knight brother, but i wouldn't mind getting to know him "
0,"No, I did not have the winning ticket. "
0,@ketamz i won't be here in august 
1,My plans are starting to fall into place 
1,@brentkeith I see you running around BB Kings. Can't wait for you to take the stage. 
0,@Sheila_Delgado yes i was shocked when i saw it 
0,I am pooper 
0,@dancehallhiips Cry baby 
0,My bump has a bigger bruise! It hurts 
0,halfway through 
1,@LostNMissing didn't recognize you.  
1,@KellyDivine It's Star Trek. Not Star Treck. LOL! 
1,Didn't realize that there's gallons of ice cream in the freezer !  yayyyyyy
0,death is so tragic  even if you don't know the person who died.
0,is a tired and sick pup...I hate summer colds!! I feel like poo 
0,"Thank you Sandy, from Chase bank, for calling and waking me up.       "
0,Where's DGTweets? I miss her &amp; her tweets 
0,Just scraped Brenda up against the concrete wall 
1,This will work. 
1,@TheUniques Do you any tentative release windows for the next couple issues? No pressure just askin'! 
0,Been staying back in the office for the longest time I can ever remember! 
1,going to the movies w/ the fam 
0,I want to: study abroad in Australia! Get lifted in Amsterdam! Peep the Music scene in Canada! hit up Drum&amp;Bass clubs in London! but no $ 
0,@anndor That's not good... Eating out was the primary drain on my bank account. 
1,"i need lemon, tomato, cream please!  http://plurk.com/p/xu44d"
1,Chilling with Chrissy       Text!
0,@9600 Mini pork pies with mustard! Now you've done it. I've had a salad tonight  I want pork pies with mustard om nom nom. *breaks cooker*
0,"Ok, unfortunately I have to go.  I will miss you all and I love you guys lots!! &lt;3 &lt;3 &lt;3 Until next time... *HUGS!*"
0,not in the mood for fun 
1,@CroSimpleMinds thanks  
0,@TaraNicolee with you on that one.  
1,@jfritsche Is that really such a bad thing?   I've found it quite good recently.
1,Going to school now 
1,@audaciousgloop so you are the man now  Have fun with the follow backs. 
0,my site has been updated! its now fully ready to be seen  although the 'contact me' part on the 'home' and 'about us' page doesn't work 
0,Had the scariest moment of my life today. 
0,@SuperRecords he didn't answer me there  never mind LOL ... have fun reading HP... tweet dreams Xx
0,@MzRaYrAe man! Thas a full load..I sure can wait til I start shoot lol 1 more week 
0,"@franklanzkie *e hugz* after ur last 3 updates, i think u need 1 "
0,"@zacharybeaulieu best for last? ;) i'm very sorry to say i can't/couldn't make it.  but i wish you good 'inside the song' vibes, jay!"
1,@Jasperblu It is gorgeous!! I've printed it out to show my husband. It's exactly what I've been looking for in a smidge darker finish. 
0,@gelsomino_123 ugh I could spend all my money at UO. They are way expensive 
1,@RetroRewind Send Nicole and Jae in Oz a HOLLA PRETTY PLEASE!!!!!!! And @Jae878 needs to hear RING MY BELL after he booty call last nite 
0,watching me a @Ze3ky show on nick at night! Haha texting Qua about the bet he won 
0,@austinromero  I'm sleepy. I can't help it I look beat up!
1,"@NewtonMark @katelundy will likely post the speech online, as we try to do with all her speeches "
1,"&quot;Suzanne's Diary for Nicholas&quot; by James Patterson. Just got it, and I love it so far. "
0,"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually "
0,now i dont wanna face my dad  ugh.
0,@vonilivious haha ya lor  sian right sigh.
1,"Oh gee, more money is going to be spent in December, ohh shit. I LOVE YOU MUM  ahahaha."
1,@texanoutofwater how could watching him be a first date? you must be a great woman! 
0,@PreciousParcels  oh dear  not good
0,"Hurt my toe, hobbling to work "
1,@illusionists never a truer word said 
1,Drinking some Diet Coke to help me wake up. Family reunion today! Woot woot! 
0,@gearhedd1 night hike? I've been there too before and ya I agree. Wouldn't want to encounter a cougar. Hmm I don't even own flip-flops 
0,@ywuwu I miss you too 
1,Leaving Mom's after another good round of Train. 2nd time under 200 score! 
1,@pottersys Thank you very much! 
1,leave me something good or ill erase this crappy addictive site lol  got it goodness loll  ha ha  rawrrrr !!!!!!! love Billyjoel
1,"@bigbadbob75 good, so what's the plan? "
1,you know what.... SCREW QLD AND NSW... GO TASMANIAA 
0,Rly hungry--but for what;idk! 
0,Back home. Dramatic night.  time to rest and recover. Night world. - http://tweet.sg
0,"Jogging, isnt REALLY that cool, especially if you've got a fever "
0,Sunday! DH not home from overnight yet  means someone called off &amp; he had to stay. Will be taping BlackHawks game as he'll have to sleep.
0,"watching my girl, gosh im going to cry when he dies "
0,"@tarkle21 That sucks  Maybe you can get another job to hold you over, and keep looking for a teaching job."
1,"@PowerofNo Yes I do, it's a nice country or county as you like  you live in the Big Apple, right?"
0,I took em haha cause i didn't get any.  it wasn't 3d
0,i want to make music. i'll have to settle for editing dumb pictures instead. 
0,"Just ate some sushi and it was pretty good, still not as good as Toyo "
1,@ikinozuka yo bro...wassup...welcome to twitter... 
0,"im being so lazy today, i have no nothing! annnnnd, i tried to start following someone but the button wont work hmmph "
1,A's home and been passed out since 7:30... I've been twiddling my thumbs ever since. I guess we'll chat at 5 am when he wakes up 
1,@dontcallmedanni My pleasure-i know that out of all the milarky in that message-you were most sincere about the THANK YOU part-thanx 
0,Opened toilet wall cabnet  today and full bottle of after shave fall into sink and shashed everyware... Was gutted 
0,@RiskyBusinessMB i want to meet you!!!  please please please come to the uk  xxx
0,"Someone got hit by a car at the corner of Commonwealth and Glebe. Hope it wasn't a kid, but I think it was. "
0,"i'm tired tired tired  ; more than a game, my passion (volleyball) ; loveyouguys&lt;3"
1,My legs have given up already lol i will be needing red bull to keep me alive today. Finishing work at like 2:30 then beach  whos coming?
0,@IamSpectacular i didnt see part 2  you should put it on youtube now
1,chrissie_lookingfor auditions  film work in my state. this is gonna be an acting summer 
0,"Noe Valley is nice and sunny, but the it's still cold... "
0,@ukapprentice Cant believe its nearly over for another year 
0, home and away (i've been home to watch this every day this week?)
0,even though that shit sucks... I'm going to miss my guy ryan  DONT LEAVE ME!
1,FroYo and mooooovies w/ @redpatterndress and @sleepisdumb! Tonight I get to snuggle w/ my puppy. 
0,i am sooooooo sad i can't go to bonnarooooooo this year 
1,I'm currently writing my entry for my greys anatomy rpg. I'm Erica *g* and my relationship with Callie just starts 
0,"chely responds to twitters but not txt, i feel unloved "
1,"810 449 0860   that would be tight, we need all that! "
1,"I have just written my last Current Event EVER. I am now going to bed.  Goodnight! Sleep well, Max, and good luck on your exams. &lt;3"
0,#dippindots ..... now I am craving a nice bowl of dippin dots! Maybe a chocolate strawberry? Oh wait - it's after midnight 
0,"@axegoddess  Thank you honey, I spent the whole yesterday on the couch   Seems I'll be doing the same today too.  Hope you are fine! &lt;3"
0,Sick to my stomach. Ewwwww. Gonna throw up.  &lt;|i &lt;3 my pimp||&gt;
1,@DallasZip75201 I agree! Because I am often one of them 
1,@Beverleyknight Hi Beverley...I bet your over the moon with Wolves?  
1,@punkrocker20706 I know! I watched it again LOL.  I was watching Star Trek all day so it was super fitting 
1,@RadioRah have you gotten any sleep?  have a great trip!
1,"@MileyCyrus You're not suppose to sleep, you're in Italy.  Have fun!"
1,@JonathanRKnight people take things WAY to seriously!! no matter what happens u guys are still HOT and loved!! 
0,"I'm missing my MacBook !!! 1 week without him !  I wanna party in the kitchen with my LP's team !!! Drinking, dancing &amp; being crazy !!!"
0,Missing HE. 
0,@RyanSeacrest ad day for Brazil&amp;France as jet disappears en route from Rio to Paris.  Thoughts&amp;prayers to the families...
0,Ahh early morning math 
1,a WHOLE day of meetings wich me luck maaaaayne 
1,"@cvegas when i was watching the photography, it totally reminded me of your pops....a man of great honor "
1,@LeslieSanchez http://twitpic.com/69esj - Sean Hannity here!  &lt;---- why the smiley face? ugh he is such an asshat
0,this is the last one of the month 
1,@jbgreece Im from Israel  And you ?
1,says HELLO  respon dong hehe http://plurk.com/p/wxaxj
0,Have a ouchy head which is making me feel sicky 
1,@fionalaughton very ironic.   Maybe I should investigate tofu and use this weekend when carnivore sibling is here...
1,"@MelissaEGilbert Will have to read your book--I am your age, and related to you so much as a kid, I thought for sure we'd be friends "
0,It's all gone a bit Pete at Fratton Park  #Pompey
1,@MissAdre I'm leaving @ 1! Not feelin' it 2day...I've done enough &amp; it's Friday! lol I'm gonna do some runnin'  around w/Dougie! 
1,@DonnieWahlberg WHOOHOO!!!!!!!!!!!!! Have a great time tonight D 
1,so weird being on a vacation. but its good weird 
0,"@icklesal I do wish I was born in the 80s! They seem much cooler. Though my mom isn't that cool, she thinks david tennant is ugly! "
1,"@nabejero I love this climate.  I do not miss the snow or fall weather.  I love the heat, it keeps my skin nice and young "
1,@JunkFoodTees aww thankyouu (: i hope they do 
0,re-doing 2hrs of work that I just lost due to a tools crash  #@@%(@##
1,"@slimewowgrogga We're winning?! Yuppiii!!!  And, btw, that's not true! 3 were positively diagnosed &amp; 2 of those r already out of hospital."
0,why am i losing followers like crazy today? dont leave me  i have abandonment issues!
1,@larissa_rene let's eat enchiladas 
0,"I've got these weird cut things that keep appearing on my fingers, and I dunno how. It makes typing really uncomfortable. "
0,I still have to post up a lot of pics and vids :S going to take me forever.  I need to start getting prepared for sumemr school 
1,@TawnyHeath - My Basset-Beagle will be having pups next month.  You're welcome to one if you like.  
0,I hate that we have make up classes for the next 3 Mondays. 
0,@EmptyIsAwesome I'm sorry iI missed it 
0,"is getting nervous, gotta go have a conslut today about laser surgery on me eyes "
0,@TFLN I've submitted a bunch of ridiculous TFLN and none of them ever show up  sad day.
0,Put &quot;invisible shield&quot; on new iphone. Involved misting shield with water. Now can't use my new phone for &quot;12-24 hours&quot;. Hmmmmm  
1,@msdynamitee I hope you feel better. Try laying down somewhere where it's dark. 
1,"On my way to San Diego, hope everyone has a great day....do something nice for yourselves, I know I am "
0,On the road again 
0,@atmb82 Oh no you're right   Mac versions all taken down http://mac.oldapps.com/itunes.php
0,@alyssenoel I am lost. Please help me find a good home. 
0,"@meaganirene im glad your safe, and i hope you figure it out, looks like a bitch  hows life besides that?"
1,"@ARCHANGELine oh yeah,sorry i didn't notice the comma on the names "
1,@jennymccullough whats funner? 
1,@daphnemaia something else; a box full of it too!  multi-coloured even. in various shapes &amp; sizes.
0,@jima6636 for sure xD keyboard themes dont work though 
1,thanks @elocio  â« http://blip.fm/~7h5uh
1,"@jajanika Let's go after payday. Not only do we have money, but they'll also have bigger discounts and newer stocks. "
0,Is trying to make herself feel better as she feels sick 
1,Gonna Rock the studio tomorrow with Kylie Ray Harris! 
1,"Good morning everyone!  Crazy busy day following crazy busy weekend.  I'm not complaining, just saying   Enjoy your day!"
1,@kajz Hehehe  the cooler foam on the coffee is very deceptive 
1,@iAMCHuCKDiZZLe can u shout out bigbootyjudy n her absence  lol annnd have them play blow the whistle &amp;dedicate it to ur gf from meee lol
0,Rachel ate too much at Allie's house and wanted to puke after running the 100m  Almost time for supper and my room is still in a mess!
1,"so tired, going to bed and watch family guy with a sandwich then early morning to try and get tickets for what will be the best show ever "
1,Via PsychicParanorm Astrology &amp; Bill Gates | A MILLION DIFFERENT THINGS  http://bit.ly/tNoV3
1,"@angelbear7 Getting back online, now. Just shifting locations!  "
0,praying for Hayden and Carrie who are in SC visiting family.  He is now sick and she's not sure if he can handle the long trip home 
1,"@lucdew Agreed, and imho they should choose Drools Flow. Although I'm obviously biased "
0,@theycallmeShua i said that i think somethings messed up inside my phone. not just the fact that the 205 wont go away. its a pos 
0,"@drfardook it's a sad cycle... more and more people stop using their darkroom to save money, costs continue to go up... "
1,sitting with danielle again.. 
0,@xo_nathalieee Good luck honai ! I wish that I was getting them too 
0,"@kerrylouisexxx aw man, i wont be here  i move in to la in august, so i'm sure i'll see you and your big tits around after that ha."
0,@Kram It looked that way during the 30s thru 50s but I'm in the 60s now and it's looking pretty bleak. Lots of fighting and suspicion. 
1,@BethFishReads I'm glad you were! 
1,"Going to the hospital with my Grandpa, Mom and aunt. Glad Grandma is doing better! "
1,@ToddBrink I meant to reply to you and tell you I am good + its haircut &amp; color day..but I tweeted to me 
1,"Just got thru makin sum Bombay bacon &amp; krab stuffed mushrooms  I'm eatin my feelins, don't hate..."
0,Its raining again... and again I'm alone... I am missing her again... and again I can talk to none.. Its raining... wish I could drench! 
0,@JoelMadden awesome!! It doesn't come to Dallas until the 24th I believe... 
0,last session tomorrow   #redcaps
0,"@DonnieWahlberg How will u make it up to us, all these fans that live on the otherside of the world who were so happy to see &amp; hear you? "
0,so glad your back to your old self babe and i hope you stay this way if you dont im gone  this time for good
0,Wishing I was at the show   times a milli...muah to u yes u!!
1,@mogruith Thanks! I certainly hope for a safe moving day as well 
1,"is it sleeping time yet? so clad its a long weekend, defiantly taking monday off "
1,"@ebassman Morning, have a great and fun day! "
1,"@shihadchick Poptarts, processed cheese...anything that can fit under a door, a la Microserfs? Because I would be on board with this. "
1,@FredEgan no but wish I did!  I've seen them three times!    Great concert! Good luck!
0,"Off to the gym for 9 - for Pump, Spin + Killer Abs  I'm feeling the burn already!"
0,I need food 
0,"@slouchy I bet these same people believe she's being mistreated, too. OY. Too bad that don't know what's really going on, eh? "
0,"GA's tour just ended, no more GA for a year or two.. soo sad "
0,Im so bored that I think I'm going to stick firecrackers in jelly donuts. Sorry folks-I can't take topless pics-I dont have a blackberry 
1,"@yoko71 yeah I'm surprised too  @Tisyonk I would love to have the punishment. Ok, back to rehab. My neck hurts so bad "
1,"@CaptainChrismo Goodnight Chris! I was about to say, Cappy should take a nappy! "
1,lets go red wings.... finals time 
0,@StopAhmadi Futile because of who is in power. They won't give up easily. Too much promising young blood already shed.  Stop Khameni.
1,@lautner_taylor OMG!! so happy dat ur following me! tHank u soooo much!! 
1,@sims you found the link 
1,Back now! Boardie shoutout yeyeyeyeye! Good times!! 
1,@Gentleman81 LOL good morning. u shd try sit on your bed first then.... avoid back pains... hehe 
0,"@itsloveexoh Sooo my phone is offically dead  we're going to the movies at 10:10, but I can't get ahold of rach now. you gotta text her."
1,@bohemianrose I think so..just takes money. Sigh 
1,@theslim urmm who r u btw? soz if i sound mean lol 
0,"Today is not my day  I keep falling, tripping, breaking things!--- oopps clumsy me!"
1,At ashley's art show with freckles 
1,@heykrisp Don't Hate! I have a bunch of african violets! They are easy to take care of! 
0,It will be so nice to see the election posters removed - one metre high pictures of politician does not make a pretty sight 
1,@jeskaspeck you should scan those pictures from the disposabal camera 
0,last weekend was YRL uspsa match. big fun! but this weekend is just work 
1,thanking everyone for birthday wishes yesterday! 
0,"Just Threw up again,  "
0,I can't believe this will be my last free week until Christmas break. bum-mer! 
0,@ericaleonora  y its fathersday?
1,"They : If u donno English thn how can u surf ? Me: u know Google is my Uncle, always helps me with Hindi/Gujrati options...They run away  "
1,I Caught Fire - The Used..One of my all time favorite songs 
1,lunch time 
1,playing rockband with my busmates  
1,"@johndpoole *laugh!* Nope. I've only seen the new series, and not all of them.  You're funny. I think I'll keep you."
1,Tonight: Pizza &amp; Beer (or wine in my case) &amp; Movie night.  YAY!
1,"a little sunburned, sleepy but very happy after a booze soaked weekend in Boozeburg, the dry campus...fun times bouncy thing and new bffs "
0,"@hollsam9 That site screams of sales pitch to me, which I'm not interested in - sorry "
0,Ugh! I have some form of evil cold 
1,Watching Reno 911 now lol 
1,"@saimin Taipei 101, Breeze Center, Eslite Bookstore, SOGO, Shin Kong Mitsukoshi Department Store!! There are great place for shopping!! "
0,I sad goodbye to a friend that left the town.How many souls from my spiritual family do I have to be physically separated from? 
0,"#Swim&amp;Run #Cologne was great!Lesson learnedon't bring water w/ gas.Cost me 5-7min.,easy "
0,uugghh!! i just cant take it any longerrr!! 
0,Can't find cute sets in DD  that's it. I will be starting my new lingerie line.
0,"@stuartsharpe Dear Extremely Calm, I didn't know guitars had teeth. Hope both get fixed. Wasn't deliberate. One of *those * things. "
0,omffffggggggg i gotta be up at 7 and roomate is blasting her music. 
0,I WANNA PULL MY LAST BABY TOOTH SO BAD ALREADDYYY!!!!!!11! :| ) HAHAHAHA. It`s distracting me soo much. 
1,Sitting in AP stats.. Talking with Kevin and Erica and not doing anything 
0,so cold. thats all i ever am these days  i want the sun to come back SOON!
1,"@judygray2650 Oh, to send a message type @MoondoggiesPups.  I happened to notice the message checking your feed, so we got lucky. "
0,Surgery is scheduled for July 1 at 1pm. 
0,have been managing web site at work - was too busy to Twitter 
0,wtf wtf wtf wtf why her  i mean serro anyone but her  
1,@emmi92 it would be one of the gratest times in my life 
0,@jaclynschatell No news of Chuck renewal yet...  I'm getting worried....
1,@GoCrochet Oh good.  Glad you enjoyed it.
1,"@jonasbrothers heyyyyo mr. president... #jonas-poisonivy i think, but it's hard to tell from only a short clip of it "
1,4 kids still sleeping after a late night last night...loved hangin out with the NLWorship Staff last night 
1,Watching the LAKERS game  GO LAKERS!!!!
0,"is hating cleaning this house   It never stays clean, so what's the use?"
0,"Very confused, dont know what to do or why i feel this way "
0,@lonecrusader i actually had some wrk to do online...its all t more frustratin wen u have a broadbnd cnnction n it isnt wrkin.. 
1,"Theres plenty of events on this weekend on the Gold Coast: Coffee Expo @ Marina Mirage, Wintersun @ Coolangatta &amp; Blues On Broadbeach. "
1,@_boo hahaha - headed for beer soon enough 
0,NOOOO!!!! It's storming outside 
0,"She suggested an HP joint that was dope for 699. 17&quot; HD screen, 4GB RAM, forgot harddrive memory but it had a lot. Think it has Vista "
0,This is the worst day at the beach i have ever had. Cant go swimming now b/c i just saw a shark. Fml! Its so hot and this park is gross! 
0,@themuttmart I am lost. Please help me find a good home. 
1,@mitchelmusso don't worry i assume nothing more then friend  i remember you sa... Read More: http://is.gd/RIaN
0,"OK, the cable wasn't out, it was operator error so I missed the Big Red Balls for nothing............  "
1,@selleXXmarie yup mahina lng haha. ou nga e! lol he's still on da plane haha. seen it!  he looks so tired but still made a VLOG ?
0,@NikiiVolk419 i didnt say that....sorry babe 
1,@BRENDALEFRANDT very beautiful phrase ... like the one i once heared. It's nice to be important but it's important to be nice 
1,no more twitter for couple of days...no more internet in fact!! see you on the other side  x
1,been working on some things for @nomadicmatt 
0,We're looking for a mid-level developer. Being born in July a bonus as that's a cake-free month here  http://www.firewater.net/careers
1,@therthsayshello Ranch is most definately the best!! 
0,@shanajaca The weather today is gray! Very sad for a saturday! 
1,@ImaginaryDuck if you checked the ratings you got... on susannaphung'sopinions.com you'd see that you're the best movie ever 
1,will eat na with @zombieman831 and @eevea! 
1,@MarySayWhat good movie. LOL I would if I could 
0,it's annoying when you can't tell if the person you are checking out is a guy or girl  damn short hair cuts
1,@SylFabulous morn 
0,great night out in bath last night! hungover early morning scramble back to church in bristol on public transport not so great though 
0,"@EnglishRoses and I checked my emails at 4, and it was too late "
0,@thereasonwhy well i have a wedding to go to today so i have no choice but to go out in this weather! its suppose to rain monday 
0,@Missy_E: haha im sorry  it was funny though!
0,The hayfever pills don't seem to be working anymore 
1,Arhhh hatebreed you kidding me. Jacoby get your ass online  june guna rule it.
0,wheres all the sunshine gone?! 
0,I never really knew that Australians hate Indians this much.....  I'm really really worried..
0,@kenjurina hey I remember damian... and im still working on fixing mine 
0,"Just spent two hours book keeping. The more work you get, the more paperwork to do. "
1,@hendsc - I don't know... I've had an interest in weather for some time 
1,@nibbler - I actually like TMP. Especially once they cut out 12 minutes.  Only one of the movies that's honest to goodness Sci Fi. 
1,@nagiisangrodque how's bangkok? haha. lets go out soon!  pasalubong ko?
0,Disco disco boi won't come back anymore  see ya nxt year or NEBER!! lol just kiddin'
0,super bored sad face 
0,Too sleepy to come up with anything clever to tweet.  
1,@raytoro Hey  Omg I love you Ray Toro! You're THE best guitarist ever!  Anything new?
0,Awoken by obnoxious teenage neighbors at 3am. I am SO tired! I might just miss my morning Buzz today.. NO!! . I need a nap! 
0,"Hate my life, I have to study 4 a relly big test tomorrow. Bye. "
1,Layin back about watch Conan o Brian return! @nbcconan About to watch the new late night show with Conan O Brian 
0,i really want to see avenged more than anything right now 
1,@benry Happy day-before Birthday (and congrats on the new job) 
1,i fucking lovelovelove my best friend  you make this shit bearable so thanks. &lt;3
1,Just took a chance that can change my life . Lol 
1,http://twitpic.com/6rikq - W/ liquid sugar @jonathanrknight tis better! Hope SOMEBODY gets it 4 u 
0,im watch sad scenes from titanic rach it is sad  ave u seen it?
0,i hate my yearbook pic 
1,I'VE PASSED DRIVING THEORY!!!!! 
1,I'm going to vote at European Parliament elections!!! 
0,i have an english book to read by tomorrow morning  i dont think i will be able to roves on
0,Only 2 days left  :-/  
0,Wow the chefs this week are scoring really highly. Wylie got knocked out by .5 stars.  #topchef
0,@DrTBrennan don't you miss @AgentBooth ? 
1,@chinhuatw bring some soya sauce along lah 
0,up from my ten hours! oh my....its too lonely here already 
0,@BPOSNEY Ohh shit!! well i didnt know you would like to go out there!! stop being a punk to me!! 
0,@rjhunter I'm not a Guardianista any more.  Nothing to do with me.
0,had subway wif my buds. cant watch the boys play dodge ball  cuz i got to finish my assignments
1,Went out and about for a bit - good god the heat.  Did the smart thing and ran away for an ice-cream. You can get KING cornetto's now! 
0,finally home and all but miss my mommy and daddy all ready 
1,@ThePuma35 i'm doing well. just staying focused on the matters at hand. 
1,"@JasmineAtAnimax Hmm. Not sure if I'm comfortable being a man servant, but, Nice plug for the upcoming Combat Butler Hayate on Animax. "
1,Off for a quick shower before I head off to BINGOOOOO  you know your all jealous. Toodles  xxx
1,Is  ï¿½ old fasioned? as in mediï¿½val  even 
1,@delectableSU poor index right! safety gloves?  or blunt knives?
0,@Jetsetter23 yeah but the sun is out now in pacifica.  i hate the sun   suppose to be raining here.  at least it's only 60
1,"Happy Saturday, everyone. Code and The Prodigy ftw  -&gt; http://tinysong.com/3zQQ"
0,And... Anna just dropped her spare phone in the pond 
0,@mikachu84   Nope...I can't find it... 
1,@aka_bifinha You can say that again 
0,Aahhh I just woke up  I'm so tired but I can't go back to sleep ha text me
0,hmm... didnt tweet in a long time.. won't be tweeting for some more time   Exams beginning this week...!
1,"@TweetDeck I don't have a link, but I am saying &quot;Cheese!&quot; "
1,@victorbarry you're a funny fucker - i'll leave my keys under the car and u can work away on the garden for us 
0,@Kelly613 Kelly!i was going to say Ran/Dom but I forget which one you were. clearly it's been too long  howw are ya
0,"@cypherite OH MY GOD, NO  Don't."
1,@PinkBatgirl @_izzy_ Turn that frown upside down ladies  We'll try to keep you occupied.
1,"@tattyfilarious yer u no it lol, 2006 baby  lmao, back in the day"
0,"hon here i am, i  miss you too  "
0,@Sargent_Layne haha i know  i love both of them now!!!!!!!!11 haha
0,what kinda losser sits in a chatroom all by himself on a Saturday?....ummm me 
1,@battlecircus where is the snow being sent up from the arctic? can't see it 
1,@aledsavedlatin in your face chelsea won!! &amp; nfg were amazing weren't they?  x x
1,@MariSmith That's a big audience you have at InvestFest. Have a great time. 
1,http://twitpic.com/4yr3s Work at about 5 o clock. Good times!! 
0," neck hurts, meds dont help."
1,There is no technology that can beat me today.  In the end I will always win.  
1,Whoop I picked the winner 
1,@TheCosmicJester How do we score an invite?  
0,@bronamedcalvin if there was one within walking distance i totally would but it's pouring here 
1,back to twitterverse 
0,@jose3030 Jay-Z just pushed Ron Browz out of a window. R.I.P. lil homie 
1,Still in the hair dressers 
1,wow beatiful day  cant wait until tomorrw 
0,major tireeed. But MUST do art. But dont want to. Ergh its painfulllllllll 
1,@BethEWest that's fab news. 
1,@jaderoberts91 i am very honourered i will follow you too 
1,@jordinsilver So long as they hold your wine without tipping. 
1,@wuwujohn @ndmLA Did you guys have fun on Sunday? Wuwu did you check out Andy's corn?  Still lusting for him?
0,@niccccolle what is it? i cant get onto bebo on this one! 
1,"i mean YARN + @etsy, does life get any better??  i also got to see my dear pal CRAIG of cubistliterature there!"
1,"@Juraa yeah, we were in union  in old times, 14th and 16th century "
0,il be home in less than 4 days  hello Pinas
0,hey whats up ppl  i haven`t been on here in a while so how has everyone been?? I really miss my hubby 
1,&lt;3 my tpf girls  @xoohhsostunning @itsLissa @kickingcouture @tokyodiamonds @ishanney @itsnicole @Socaltrojan @Angela_89 @beautysentiment
1,"@Idaho_Airships  @tinafunkhouser That's okay, at least I can say I've been stood up by one of the nice guys "
0,"@FaGK yeah, welcome back to reality "
1,@ggw_bach yeah i would have to agree with you  you dont enjoy the great times if you dont have any rough ones
1,"@Kmill0621 actually didn't even watch the game 2day,or ystrday.I kinda realized I don't really gve a f*ck.lmao.so.I'm coolin  sha pow..."
0,"@KaiBass With great style, I'm sure. ;) Bummer! "
0,@honeyhayes ! your not following me ! i stopped twittering so much for you ! 
0,"Oh lord, good morning twitpeeps! I don't know why but I'm feeling like a jitterbug today. The nerves!  my tummy hurts!"
1,I did it! Made my first wire sun catcher pendant!  
0,"A beautiful day, great clouds.  Why am I not balanced on a thermal beneath them?  Oh yes...money "
0,Sorry for the absence. Been busy with work &amp; being ill  Still not feeling right &amp; heading into work in a coupla hours 
1,Just finished the recording of #138 .. hope everything turned out good 
0,@paramarsradio Me too. But I won't be in Boston on New Year's. And I don't have a season ticket. 
1,"@gsae  We're growing Carrots, Lettuce, Peas, and Green Beans.....that's all my wife will eat "
1,@splattt_twloha http://twitpic.com/6t29q - Hahahaha I really can see the resemblence 
0,he then changed his msn name to 'paul has something new to hate' and thought it was bad and didnt believe charlie knew ben cook. 
0,@Candypants2 Now that sucks! 
0,I really feel like a vanilla slice but the shop sold out 
0,"@Alris So you have Chuck for next season and I have Dollhouse, but still no Sarah Connor "
1,Thinking that spymaster is the type of thing that makes me avoid facebook more these days.  Need a filter on spymaster tweets 
1,"@jinnah Spiders are AWESOME! Don't fear the spiders! They'll all be our masters one day, hehehe "
0,@mileycyrus i heaaard about youu on the radio. and the twitter latest  x
1,@DwightHoward i always tell your brothers gf kimi to tell you that you're my fav player of all time  but goood gamme tonight!!
1,@abcdefglynis Chill Glynis!  It's okay to use Singlish. You are a Singaporean!
1,Morning sunshine in my living room!   http://mobypicture.com/?d4id27
1,@stylistbrighton I see... glad to hear you're better!  btw... I follow ur instructions and follow u everywhere... how about a follow back 
1,@Burlesquetron are you coming to Cabaret Burlesque @ The Fringe Thu night? I'm performing 
0,Am soo sleepy this morning  Need to wake up!!
1,Mobile Monday Belfast is twittering 
1,We Are Currently writing a whole load of new material for you all to hear. We're super excited about it too  its sounding ACE!
0,tomorrow not iam going to come out 
0,"@mouthsex he's going to glendale, otherwise I'd send him your way "
1,haha I love my random conversations with my man friend hahah 
1,"is gonna shower, and take a nap...very tired... "
